1359728147;CRVRP;5-4-11-100;0;0;369.06250848560734;0;0.3059120178222656;0;1.0;2255.0
574521853;CRVRP;5-4-11-100;1;0;307.43211430660676;0;0.2737560272216797;0;78.0;2361.0
1591442843;CRVRP;5-4-11-100;2;0;347.2899920649739;0;0.47518205642700195;0;149.0;4496.0
102133098;CRVRP;5-4-11-100;3;0;423.14424971950757;0;0.027514934539794922;0;1.0;300.0
199572;CRVRP;5-4-11-100;4;0;384.7257903674115;0;0.43982601165771484;0;1.0;2065.0
